ranking,sector,ticker1,ticker2,corr_px,corr_r,corr_px**2,corr_r**2,corr**2_sum,name1,name2,corr**2_w_sum
550,Consumer Staples,005300_KS,090430_KS,0.899997723,0.261224971,0.809995902,0.068238486,0.878234388,"Lotte Chilsung Beverage Co.,Ltd",Amorepacific Corporation,0.216589969
565,Materials,006650_KS,003240_KS,0.815992839,0.31462973,0.665844314,0.098991867,0.76483618,"Korea Petrochemical Ind. Co., Ltd","Taekwang Industrial Co., Ltd",0.212362356
583,Industrials,086280_KS,010120_KS,0.835553438,0.296213497,0.698149547,0.087742436,0.785891983,"Hyundai Glovis Co., Ltd","LSIS Co., Ltd",0.209823858
596,Materials,069260_KS,103140_KS,0.804577767,0.312147582,0.647345384,0.097436113,0.744781497,Huchems Fine Chemical Corporation,Poongsan Corporation,0.207417967
614,Industrials,047810_KS,010120_KS,0.854929029,0.268938301,0.730903645,0.07232781,0.803231454,"Korea Aerospace Industries, Ltd","LSIS Co., Ltd",0.204042977
617,Industrials,010140_KS,017800_KS,0.838292256,0.280049864,0.702733907,0.078427926,0.781161833,"Samsung Heavy Industries Co., Ltd","Hyundai Elevator Co., Ltd",0.203289122
619,Industrials,010140_KS,010120_KS,0.813670963,0.297081414,0.662060435,0.088257366,0.750317802,"Samsung Heavy Industries Co., Ltd","LSIS Co., Ltd",0.20301798
627,Industrials,064350_KS,241560_KS,0.821205156,0.288976376,0.674377908,0.083507346,0.757885254,Hyundai Rotem Company,Doosan Bobcat Inc,0.201681458
650,Materials,300720_KS,014680_KS,0.836153535,0.269099132,0.699152734,0.072414343,0.771567076,Hanilcmt Ltd,"Hansol Chemical Co., Ltd",0.197762021
652,Consumer Discretionary,039130_KS,009240_KS,0.818534071,0.281951323,0.669998025,0.079496548,0.749494573,Hanatour Service Inc,"Hanssem Co., Ltd",0.197596843
693,Industrials,329180_KS,064350_KS,0.811311084,0.270964047,0.658225675,0.073421515,0.73164719,"Hyundai Heavy Industries Co., Ltd",Hyundai Rotem Company,0.190382347
695,Materials,005490_KS,004020_KS,0.800279001,0.278097796,0.64044648,0.077338384,0.717784864,POSCO,Hyundai Steel Company,0.189960003
756,Industrials,241560_KS,402340_KS,0.949514942,0.0,0.901578626,0.0,0.901578626,Doosan Bobcat Inc,SK SQUARE CO LTD,0.180315725
781,Consumer Discretionary,073240_KS,000270_KS,0.936539582,0.0,0.877106389,0.0,0.877106389,"Kumho Tire Co., Inc",Kia Motors Corporation,0.175421278
815,Industrials,000880_KS,329180_KS,0.926205638,0.0,0.857856884,0.0,0.857856884,Hanwha Corporation,"Hyundai Heavy Industries Co., Ltd",0.171571377
819,Industrials,329180_KS,402340_KS,0.924772113,0.0,0.855203461,0.0,0.855203461,"Hyundai Heavy Industries Co., Ltd",SK SQUARE CO LTD,0.171040692
823,Materials,010060_KS,004000_KS,0.922327572,0.0,0.85068815,0.0,0.85068815,OCI Company Ltd,"LOTTE Fine Chemical Co., Ltd",0.17013763
846,Industrials,086280_KS,402340_KS,0.911396721,0.0,0.830643983,0.0,0.830643983,"Hyundai Glovis Co., Ltd",SK SQUARE CO LTD,0.166128797
856,Industrials,402340_KS,010140_KS,0.907139138,0.0,0.822901415,0.0,0.822901415,SK SQUARE CO LTD,"Samsung Heavy Industries Co., Ltd",0.164580283
910,Industrials,402340_KS,000880_KS,0.888002996,0.0,0.788549321,0.0,0.788549321,SK SQUARE CO LTD,Hanwha Corporation,0.157709864
914,Industrials,000720_KS,047810_KS,0.887241313,0.0,0.787197147,0.0,0.787197147,"Hyundai Engineering & Construction Co., Ltd","Korea Aerospace Industries, Ltd",0.157439429
917,Materials,010060_KS,069260_KS,0.886546137,0.0,0.785964052,0.0,0.785964052,OCI Company Ltd,Huchems Fine Chemical Corporation,0.15719281
927,Industrials,000720_KS,079550_KS,0.883267071,0.0,0.780160719,0.0,0.780160719,"Hyundai Engineering & Construction Co., Ltd",LIG Nex1 Co Ltd,0.156032144
935,Industrials,017800_KS,294870_KS,0.880918109,0.0,0.776016714,0.0,0.776016714,"Hyundai Elevator Co., Ltd",Hyundai Development Company,0.155203343
953,Industrials,294870_KS,086280_KS,0.875047304,0.0,0.765707785,0.0,0.765707785,Hyundai Development Company,"Hyundai Glovis Co., Ltd",0.153141557
961,Materials,361610_KS,300720_KS,0.873646073,0.0,0.763257461,0.0,0.763257461,Sk Ie Technology Ltd,Hanilcmt Ltd,0.152651492
969,Consumer Discretionary,005850_KS,073240_KS,0.871203827,0.0,0.758996108,0.0,0.758996108,SL Corporation,"Kumho Tire Co., Inc",0.151799222
974,Industrials,064350_KS,042670_KS,0.869392952,0.0,0.755844106,0.0,0.755844106,Hyundai Rotem Company,"Doosan Infracore Co., Ltd",0.151168821
975,Materials,016380_KS,009830_KS,0.869230369,0.0,0.755561434,0.0,0.755561434,Kg Dongbusteel Ltd,Hanwha Chemical Corporation,0.151112287
977,Industrials,017800_KS,241560_KS,0.869049882,0.0,0.755247697,0.0,0.755247697,"Hyundai Elevator Co., Ltd",Doosan Bobcat Inc,0.151049539
980,Materials,004000_KS,069260_KS,0.868618891,0.0,0.754498778,0.0,0.754498778,"LOTTE Fine Chemical Co., Ltd",Huchems Fine Chemical Corporation,0.150899756
981,Industrials,042670_KS,375500_KS,0.868487725,0.0,0.754270928,0.0,0.754270928,"Doosan Infracore Co., Ltd",Dl E&C Ltd,0.150854186
986,Industrials,042670_KS,010120_KS,0.867891258,0.0,0.753235236,0.0,0.753235236,"Doosan Infracore Co., Ltd","LSIS Co., Ltd",0.150647047
988,Communication Services,352820_KS,259960_KS,0.866612678,0.0,0.751017534,0.0,0.751017534,Hybe Ltd,KRAFTON INC,0.150203507
1008,Industrials,294870_KS,047050_KS,0.860220458,0.0,0.739979237,0.0,0.739979237,Hyundai Development Company,Posco Daewoo Corporation,0.147995847
1021,Industrials,047050_KS,042670_KS,0.856469943,0.0,0.733540764,0.0,0.733540764,Posco Daewoo Corporation,"Doosan Infracore Co., Ltd",0.146708153
1024,Consumer Staples,090430_KS,006040_KS,0.855580815,0.0,0.73201853,0.0,0.73201853,Amorepacific Corporation,"Dongwon Industries Co., Ltd",0.146403706
1030,Consumer Staples,005300_KS,139480_KS,0.85322683,0.0,0.727996023,0.0,0.727996023,"Lotte Chilsung Beverage Co.,Ltd",E-MART Inc,0.145599205
1043,Industrials,006260_KS,000720_KS,0.848009525,0.0,0.719120154,0.0,0.719120154,LS Corp,"Hyundai Engineering & Construction Co., Ltd",0.143824031
1046,Industrials,010120_KS,329180_KS,0.846512916,0.0,0.716584116,0.0,0.716584116,"LSIS Co., Ltd","Hyundai Heavy Industries Co., Ltd",0.143316823
1051,Industrials,047050_KS,402340_KS,0.845578693,0.0,0.715003326,0.0,0.715003326,Posco Daewoo Corporation,SK SQUARE CO LTD,0.143000665
1060,Industrials,000720_KS,010120_KS,0.842321133,0.0,0.709504892,0.0,0.709504892,"Hyundai Engineering & Construction Co., Ltd","LSIS Co., Ltd",0.141900978
1062,Materials,069260_KS,003670_KS,0.842101289,0.0,0.709134581,0.0,0.709134581,Huchems Fine Chemical Corporation,Posco Chemical Co Ltd,0.141826916
1067,Industrials,086280_KS,047050_KS,0.83995287,0.0,0.705520824,0.0,0.705520824,"Hyundai Glovis Co., Ltd",Posco Daewoo Corporation,0.141104165
1072,Materials,178920_KS,006650_KS,0.838261665,0.0,0.702682619,0.0,0.702682619,PI Advanced Materials Co Ltd,"Korea Petrochemical Ind. Co., Ltd",0.140536524
1075,Industrials,000720_KS,042670_KS,0.837901637,0.0,0.702079154,0.0,0.702079154,"Hyundai Engineering & Construction Co., Ltd","Doosan Infracore Co., Ltd",0.140415831
1084,Industrials,000880_KS,294870_KS,0.834709904,0.0,0.696740625,0.0,0.696740625,Hanwha Corporation,Hyundai Development Company,0.139348125
1085,Materials,120110_KS,005490_KS,0.834103019,0.0,0.695727846,0.0,0.695727846,"Kolon Industries, Inc",POSCO,0.139145569
1093,Industrials,329180_KS,042670_KS,0.831934144,0.0,0.69211442,0.0,0.69211442,"Hyundai Heavy Industries Co., Ltd","Doosan Infracore Co., Ltd",0.138422884
1102,Industrials,112610_KS,047050_KS,0.827682049,0.0,0.685057574,0.0,0.685057574,Cs Wind Corp,Posco Daewoo Corporation,0.137011515
1107,Materials,010060_KS,103140_KS,0.82638612,0.0,0.682914019,0.0,0.682914019,OCI Company Ltd,Poongsan Corporation,0.136582804
1112,Industrials,012450_KS,001740_KS,0.824938979,0.0,0.680524319,0.0,0.680524319,"Hanwha Aerospace Co., Ltd",SK Networks Company Limited,0.136104864
1114,Industrials,001740_KS,272210_KS,0.824240657,0.0,0.679372661,0.0,0.679372661,SK Networks Company Limited,Hanwha Systems Ltd,0.135874532
1115,Industrials,017800_KS,000880_KS,0.823958445,0.0,0.678907519,0.0,0.678907519,"Hyundai Elevator Co., Ltd",Hanwha Corporation,0.135781504
1122,Materials,103140_KS,004000_KS,0.823093364,0.0,0.677482686,0.0,0.677482686,Poongsan Corporation,"LOTTE Fine Chemical Co., Ltd",0.135496537
1126,Industrials,000720_KS,272210_KS,0.82087361,0.0,0.673833484,0.0,0.673833484,"Hyundai Engineering & Construction Co., Ltd",Hanwha Systems Ltd,0.134766697
1130,Industrials,042670_KS,086280_KS,0.818477347,0.0,0.669905167,0.0,0.669905167,"Doosan Infracore Co., Ltd","Hyundai Glovis Co., Ltd",0.133981033
1138,Consumer Staples,002790_KS,006040_KS,0.816314349,0.0,0.666369116,0.0,0.666369116,AMOREPACIFIC Group,"Dongwon Industries Co., Ltd",0.133273823
1150,Industrials,042670_KS,402340_KS,0.814266277,0.0,0.66302957,0.0,0.66302957,"Doosan Infracore Co., Ltd",SK SQUARE CO LTD,0.132605914
1152,Industrials,000880_KS,010620_KS,0.812338859,0.0,0.659894421,0.0,0.659894421,Hanwha Corporation,"Hyundai Mipo Dockyard Co., Ltd",0.131978884
1155,Industrials,336260_KS,028670_KS,0.811933495,0.0,0.659236,0.0,0.659236,Doosan Fuel Cell Ltd,"Pan Ocean Co., Ltd",0.1318472
1156,Materials,361610_KS,069260_KS,0.809388351,0.0,0.655109502,0.0,0.655109502,Sk Ie Technology Ltd,Huchems Fine Chemical Corporation,0.1310219
1165,Materials,093370_KS,003410_KS,0.807210037,0.0,0.651588044,0.0,0.651588044,"Foosung Co., Ltd","Ssangyong Cement Industrial Co., Ltd",0.130317609
1176,Industrials,010120_KS,294870_KS,0.802916661,0.0,0.644675165,0.0,0.644675165,"LSIS Co., Ltd",Hyundai Development Company,0.128935033
1178,Materials,005490_KS,300720_KS,0.801786116,0.0,0.642860976,0.0,0.642860976,POSCO,Hanilcmt Ltd,0.128572195
1179,Industrials,375500_KS,047050_KS,0.801608424,0.0,0.642576065,0.0,0.642576065,Dl E&C Ltd,Posco Daewoo Corporation,0.128515213
